,Epoch,Node_ID,Node_Type,Subnet_ID,List_Type,Trust_Value,Malicious_Status,Trust_Score,Top_10_Trust,Request_Number,Accepted_Request_Number
0,83,7,L,1,G,0.66666,False,0.0,True,8.0,70.0
0,83,8,L,1,G,0.66666,False,0.0,False,6.0,70.0
0,83,9,L,2,G,0.66666,False,0.0,False,7.0,70.0
0,83,10,L,2,B,0.0,True,0.0,False,6.0,0.0
0,83,11,L,2,G,0.66666,False,0.0,False,3.0,70.0
0,83,12,L,2,G,0.66666,False,0.0,False,2.0,70.0
0,83,13,L,3,G,0.66666,False,0.0,False,10.0,70.0
0,83,14,L,3,G,0.66666,False,0.0,False,8.0,70.0
0,83,15,L,3,G,0.66666,False,0.0,False,2.0,70.0
0,83,16,L,3,G,0.50502,False,0.0,False,8.0,70.0
0,83,17,L,4,G,0.66666,False,0.0,False,1.0,70.0
0,83,18,L,4,G,0.66666,False,0.0,False,2.0,70.0
0,83,19,L,4,G,0.66666,False,0.0,False,6.0,70.0
0,83,20,L,4,G,0.66666,False,0.0,False,4.0,70.0
0,84,1,F,1,W,1.0,False,0.0,False,5.0,100.0
0,84,2,F,2,W,1.0,False,0.0,False,4.0,100.0
0,84,3,F,3,W,1.0,False,0.0,False,6.0,100.0
0,84,4,F,4,W,1.0,False,0.0,False,7.0,100.0
0,84,5,L,1,G,0.66666,False,0.0,True,3.0,70.0
0,84,6,L,1,B,0.13157,True,0.0,False,8.0,30.0
0,84,7,L,1,G,0.66666,False,0.0,True,0.0,70.0
0,84,8,L,1,G,0.66666,False,0.0,False,9.0,70.0
0,84,9,L,2,G,0.66666,False,0.0,False,4.0,70.0
0,84,10,L,2,B,0.0,True,0.0,False,9.0,0.0
0,84,11,L,2,G,0.66666,False,0.0,False,6.0,70.0
0,84,12,L,2,G,0.66666,False,0.0,False,9.0,70.0
0,84,13,L,3,G,0.66666,False,0.0,False,9.0,70.0
0,84,14,L,3,G,0.66666,False,0.0,False,2.0,70.0
0,84,15,L,3,G,0.66666,False,0.0,False,2.0,70.0
0,84,16,L,3,G,0.50696,False,0.0,False,0.0,70.0
0,84,17,L,4,G,0.66666,False,0.0,False,4.0,70.0
0,84,18,L,4,G,0.66666,False,0.0,False,2.0,70.0
0,84,19,L,4,G,0.66666,False,0.0,False,1.0,70.0
0,84,20,L,4,G,0.66666,False,0.0,False,7.0,70.0
0,85,1,F,1,W,1.0,False,0.0,False,9.0,100.0
0,85,2,F,2,W,1.0,False,0.0,False,0.0,100.0
0,85,3,F,3,W,1.0,False,0.0,False,3.0,100.0
0,85,4,F,4,W,1.0,False,0.0,False,0.0,100.0
0,85,5,L,1,G,0.66666,False,0.0,True,10.0,70.0
0,85,6,L,1,B,0.12228,True,0.0,False,9.0,30.0
0,85,7,L,1,G,0.66666,False,0.0,True,1.0,70.0
0,85,8,L,1,G,0.66666,False,0.0,False,8.0,70.0
0,85,9,L,2,G,0.66666,False,0.0,False,5.0,70.0
0,85,10,L,2,B,0.0,True,0.0,False,3.0,0.0
0,85,11,L,2,G,0.66666,False,0.0,False,1.0,70.0
0,85,12,L,2,G,0.66666,False,0.0,False,5.0,70.0
0,85,13,L,3,G,0.66666,False,0.0,False,2.0,70.0
0,85,14,L,3,G,0.66666,False,0.0,False,9.0,70.0
0,85,15,L,3,G,0.66666,False,0.0,False,7.0,70.0
0,85,16,L,3,G,0.50885,False,0.0,False,8.0,70.0
0,85,17,L,4,G,0.66666,False,0.0,False,7.0,70.0
0,85,18,L,4,G,0.66666,False,0.0,False,2.0,70.0
0,85,19,L,4,G,0.66666,False,0.0,False,0.0,70.0
0,85,20,L,4,G,0.66666,False,0.0,False,2.0,70.0
0,86,1,F,1,W,1.0,False,0.0,False,0.0,100.0
0,86,2,F,2,W,1.0,False,0.0,False,9.0,100.0
0,86,3,F,3,W,1.0,False,0.0,False,0.0,100.0
0,86,4,F,4,W,1.0,False,0.0,False,1.0,100.0
0,86,5,L,1,G,0.66666,False,0.0,True,4.0,70.0
0,86,6,L,1,B,0.11313,True,0.0,False,1.0,30.0
0,86,7,L,1,G,0.66666,False,0.0,True,7.0,70.0
0,86,8,L,1,G,0.66666,False,0.0,False,10.0,70.0
0,86,9,L,2,G,0.66666,False,0.0,False,1.0,70.0
0,86,10,L,2,B,0.0,True,0.0,False,4.0,0.0
0,86,11,L,2,G,0.66666,False,0.0,False,6.0,70.0
0,86,12,L,2,G,0.66666,False,0.0,False,1.0,70.0
0,86,13,L,3,G,0.66666,False,0.0,False,9.0,70.0
0,86,14,L,3,G,0.66666,False,0.0,False,1.0,70.0
0,86,15,L,3,G,0.66666,False,0.0,False,9.0,70.0
0,86,16,L,3,G,0.5107,False,0.0,False,6.0,70.0
0,86,17,L,4,G,0.66666,False,0.0,False,3.0,70.0
0,86,18,L,4,G,0.66666,False,0.0,False,4.0,70.0
0,86,19,L,4,G,0.66666,False,0.0,False,0.0,70.0
0,86,20,L,4,G,0.66666,False,0.0,False,3.0,70.0
0,87,1,F,1,W,1.0,False,0.0,False,6.0,100.0
0,87,2,F,2,W,1.0,False,0.0,False,6.0,100.0
0,87,3,F,3,W,1.0,False,0.0,False,2.0,100.0
0,87,4,F,4,W,1.0,False,0.0,False,9.0,100.0
0,87,5,L,1,G,0.66666,False,0.0,True,2.0,70.0
0,87,6,L,1,B,0.10414,True,0.0,False,9.0,30.0
0,87,7,L,1,G,0.66666,False,0.0,True,9.0,70.0
0,87,8,L,1,G,0.66666,False,0.0,False,9.0,70.0
0,87,9,L,2,G,0.66666,False,0.0,False,10.0,70.0
0,87,10,L,2,B,0.0,True,0.0,False,10.0,0.0
0,87,11,L,2,G,0.66666,False,0.0,False,2.0,70.0
0,87,12,L,2,G,0.66666,False,0.0,False,7.0,70.0
0,87,13,L,3,G,0.66666,False,0.0,False,10.0,70.0
0,87,14,L,3,G,0.66666,False,0.0,False,5.0,70.0
0,87,15,L,3,G,0.66666,False,0.0,False,2.0,70.0
0,87,16,L,3,G,0.5125,False,0.0,False,0.0,70.0
0,87,17,L,4,G,0.66666,False,0.0,False,1.0,70.0
0,87,18,L,4,G,0.66666,False,0.0,False,2.0,70.0
0,87,19,L,4,G,0.66666,False,0.0,False,2.0,70.0
0,87,20,L,4,G,0.66666,False,0.0,False,1.0,70.0
0,88,1,F,1,W,1.0,False,0.0,False,8.0,100.0
0,88,2,F,2,W,1.0,False,0.0,False,0.0,100.0
0,88,3,F,3,W,1.0,False,0.0,False,3.0,100.0
0,88,4,F,4,W,1.0,False,0.0,False,3.0,100.0
0,88,5,L,1,G,0.66666,False,0.0,True,9.0,70.0
0,88,6,L,1,B,0.09534,True,0.0,False,9.0,30.0
0,88,7,L,1,G,0.66666,False,0.0,True,8.0,70.0
0,88,8,L,1,G,0.66666,False,0.0,False,10.0,70.0
0,88,9,L,2,G,0.66666,False,0.0,False,9.0,70.0
0,88,10,L,2,B,0.0,True,0.0,False,3.0,0.0
0,88,11,L,2,G,0.66666,False,0.0,False,8.0,70.0
0,88,12,L,2,G,0.66666,False,0.0,False,3.0,70.0
0,88,13,L,3,G,0.66666,False,0.0,False,8.0,70.0
0,88,14,L,3,G,0.66666,False,0.0,False,2.0,70.0
0,88,15,L,3,G,0.66666,False,0.0,False,4.0,70.0
0,88,16,L,3,G,0.51426,False,0.0,False,2.0,70.0
0,88,17,L,4,G,0.66666,False,0.0,False,2.0,70.0
0,88,18,L,4,G,0.66666,False,0.0,False,8.0,70.0
0,88,19,L,4,G,0.66666,False,0.0,False,1.0,70.0
0,88,20,L,4,G,0.66666,False,0.0,False,10.0,70.0
0,89,1,F,1,W,1.0,False,0.0,False,1.0,100.0
0,89,2,F,2,W,1.0,False,0.0,False,1.0,100.0
0,89,3,F,3,W,1.0,False,0.0,False,5.0,100.0
0,89,4,F,4,W,1.0,False,0.0,False,1.0,100.0
0,89,5,L,1,G,0.66666,False,0.0,True,4.0,70.0
0,89,6,L,1,B,0.08673,True,0.0,False,3.0,0.0
0,89,7,L,1,G,0.66666,False,0.0,True,2.0,70.0
0,89,8,L,1,G,0.66666,False,0.0,False,9.0,70.0
0,89,9,L,2,G,0.66666,False,0.0,False,1.0,70.0
0,89,10,L,2,B,0.0,True,0.0,False,0.0,0.0
0,89,11,L,2,G,0.66666,False,0.0,False,0.0,70.0
0,89,12,L,2,G,0.66666,False,0.0,False,5.0,70.0
0,89,13,L,3,G,0.66666,False,0.0,False,0.0,70.0
0,89,14,L,3,G,0.66666,False,0.0,False,10.0,70.0
0,89,15,L,3,G,0.66666,False,0.0,False,4.0,70.0
0,89,16,L,3,G,0.51599,False,0.0,False,9.0,70.0
0,89,17,L,4,G,0.66666,False,0.0,False,6.0,70.0
0,89,18,L,4,G,0.66666,False,0.0,False,1.0,70.0
0,89,19,L,4,G,0.66666,False,0.0,False,4.0,70.0
0,89,20,L,4,G,0.66666,False,0.0,False,4.0,70.0
0,90,1,F,1,W,1.0,False,0.0,False,4.0,100.0
0,90,2,F,2,W,1.0,False,0.0,False,7.0,100.0
0,90,3,F,3,W,1.0,False,0.0,False,9.0,100.0
0,90,4,F,4,W,1.0,False,0.0,False,0.0,100.0
0,90,5,L,1,G,0.66666,False,0.0,True,9.0,70.0
0,90,6,L,1,B,0.07831,True,0.0,False,2.0,0.0
0,90,7,L,1,G,0.66666,False,0.0,True,8.0,70.0
0,90,8,L,1,G,0.66666,False,0.0,False,8.0,70.0
0,90,9,L,2,G,0.66666,False,0.0,False,7.0,70.0
0,90,10,L,2,B,0.0,True,0.0,False,5.0,0.0
0,90,11,L,2,G,0.66666,False,0.0,False,5.0,70.0
0,90,12,L,2,G,0.66666,False,0.0,False,9.0,70.0
0,90,13,L,3,G,0.66666,False,0.0,False,1.0,70.0
0,90,14,L,3,G,0.66666,False,0.0,False,4.0,70.0
0,90,15,L,3,G,0.66666,False,0.0,False,1.0,70.0
0,90,16,L,3,G,0.51767,False,0.0,False,3.0,70.0
0,90,17,L,4,G,0.66666,False,0.0,False,7.0,70.0
0,90,18,L,4,G,0.66666,False,0.0,False,2.0,70.0
0,90,19,L,4,G,0.66666,False,0.0,False,6.0,70.0
0,90,20,L,4,G,0.66666,False,0.0,False,1.0,70.0
0,91,1,F,1,W,1.0,False,0.0,False,6.0,100.0
0,91,2,F,2,W,1.0,False,0.0,False,9.0,100.0
0,91,3,F,3,W,1.0,False,0.0,False,1.0,100.0
0,91,4,F,4,W,1.0,False,0.0,False,0.0,100.0
0,91,5,L,1,G,0.66666,False,0.0,True,9.0,70.0
0,91,6,L,1,B,0.08107,False,0.0,False,7.0,0.0
0,91,7,L,1,G,0.66666,False,0.0,True,7.0,70.0
0,91,8,L,1,G,0.66666,False,0.0,False,0.0,70.0
0,91,9,L,2,G,0.66666,False,0.0,False,10.0,70.0
0,91,10,L,2,B,0.0,False,0.0,False,3.0,0.0
0,91,11,L,2,G,0.66666,False,0.0,False,8.0,70.0
0,91,12,L,2,G,0.66666,False,0.0,False,4.0,70.0
0,91,13,L,3,G,0.66666,False,0.0,False,0.0,70.0
0,91,14,L,3,G,0.66666,False,0.0,False,1.0,70.0
0,91,15,L,3,G,0.66666,False,0.0,False,3.0,70.0
0,91,16,L,3,G,0.51932,False,0.0,False,0.0,70.0
0,91,17,L,4,G,0.66666,False,0.0,False,4.0,70.0
0,91,18,L,4,G,0.66666,False,0.0,False,1.0,70.0
0,91,19,L,4,G,0.66666,False,0.0,False,8.0,70.0
0,91,20,L,4,G,0.66666,False,0.0,False,9.0,70.0
0,92,1,F,1,W,1.0,False,0.0,False,2.0,100.0
0,92,2,F,2,W,1.0,False,0.0,False,7.0,100.0
0,92,3,F,3,W,1.0,False,0.0,False,10.0,100.0
0,92,4,F,4,W,1.0,False,0.0,False,1.0,100.0
0,92,5,L,1,G,0.66666,False,0.0,True,5.0,70.0
0,92,6,L,1,B,0.08514,False,0.0,False,6.0,0.0
0,92,7,L,1,G,0.66666,False,0.0,True,2.0,70.0
0,92,8,L,1,G,0.66666,False,0.0,False,3.0,70.0
0,92,9,L,2,G,0.66666,False,0.0,False,7.0,70.0
0,92,10,L,2,B,0.0,False,0.0,False,9.0,0.0
0,92,11,L,2,G,0.66666,False,0.0,False,3.0,70.0
0,92,12,L,2,G,0.66666,False,0.0,False,3.0,70.0
0,92,13,L,3,G,0.66666,False,0.0,False,9.0,70.0
0,92,14,L,3,G,0.66666,False,0.0,False,2.0,70.0
0,92,15,L,3,G,0.66666,False,0.0,False,9.0,70.0
0,92,16,L,3,G,0.52093,False,0.0,False,1.0,70.0
0,92,17,L,4,G,0.66666,False,0.0,False,5.0,70.0
0,92,18,L,4,G,0.66666,False,0.0,False,2.0,70.0
0,92,19,L,4,G,0.66666,False,0.0,False,9.0,70.0
0,92,20,L,4,G,0.66666,False,0.0,False,5.0,70.0
0,93,1,F,1,W,1.0,False,0.0,False,3.0,100.0
0,93,2,F,2,W,1.0,False,0.0,False,5.0,100.0
0,93,3,F,3,W,1.0,False,0.0,False,3.0,100.0
0,93,4,F,4,W,1.0,False,0.0,False,4.0,100.0
0,93,5,L,1,G,0.66666,False,0.0,True,4.0,70.0
0,93,6,L,1,B,0.09067,False,0.0,False,3.0,0.0
0,93,7,L,1,G,0.66666,False,0.0,True,1.0,70.0
0,93,8,L,1,G,0.66666,False,0.0,False,1.0,70.0
0,93,9,L,2,G,0.66666,False,0.0,False,5.0,70.0
0,93,10,L,2,B,0.0,False,0.0,False,0.0,0.0
0,93,11,L,2,G,0.66666,False,0.0,False,8.0,70.0
0,93,12,L,2,G,0.66666,False,0.0,False,5.0,70.0
0,93,13,L,3,G,0.66666,False,0.0,False,0.0,70.0
0,93,14,L,3,G,0.66666,False,0.0,False,4.0,70.0
0,93,15,L,3,G,0.66666,False,0.0,False,10.0,70.0
0,93,16,L,3,G,0.5225,False,0.0,False,9.0,70.0
0,93,17,L,4,G,0.66666,False,0.0,False,8.0,70.0
0,93,18,L,4,G,0.66666,False,0.0,False,2.0,70.0
0,93,19,L,4,G,0.66666,False,0.0,False,10.0,70.0
0,93,20,L,4,G,0.66666,False,0.0,False,2.0,70.0
0,94,1,F,1,W,1.0,False,0.0,False,8.0,100.0
0,94,2,F,2,W,1.0,False,0.0,False,5.0,100.0
0,94,3,F,3,W,1.0,False,0.0,False,6.0,100.0
0,94,4,F,4,W,1.0,False,0.0,False,4.0,100.0
0,94,5,L,1,G,0.66666,False,0.0,True,5.0,70.0
0,94,6,L,1,B,0.09644,False,0.0,False,0.0,0.0
0,94,7,L,1,G,0.66666,False,0.0,True,5.0,70.0
0,94,8,L,1,G,0.66666,False,0.0,False,4.0,70.0
0,94,9,L,2,G,0.66666,False,0.0,False,9.0,70.0
0,94,10,L,2,B,0.0,False,0.0,False,3.0,0.0
0,94,11,L,2,G,0.66666,False,0.0,False,4.0,70.0
0,94,12,L,2,G,0.66666,False,0.0,False,2.0,70.0
0,94,13,L,3,G,0.66666,False,0.0,False,10.0,70.0
0,94,14,L,3,G,0.66666,False,0.0,False,9.0,70.0
0,94,15,L,3,G,0.66666,False,0.0,False,3.0,70.0
0,94,16,L,3,G,0.52405,False,0.0,False,3.0,70.0
0,94,17,L,4,G,0.66666,False,0.0,False,4.0,70.0
0,94,18,L,4,G,0.66666,False,0.0,False,3.0,70.0
0,94,19,L,4,G,0.66666,False,0.0,False,6.0,70.0
0,94,20,L,4,G,0.66666,False,0.0,False,7.0,70.0
0,95,1,F,1,W,1.0,False,0.0,False,7.0,100.0
0,95,2,F,2,W,1.0,False,0.0,False,7.0,100.0
0,95,3,F,3,W,1.0,False,0.0,False,1.0,100.0
0,95,4,F,4,W,1.0,False,0.0,False,2.0,100.0
0,95,5,L,1,G,0.66666,False,0.0,True,2.0,70.0
0,95,6,L,1,B,0.10234,False,0.0,False,8.0,0.0
0,95,7,L,1,G,0.66666,False,0.0,True,1.0,70.0
0,95,8,L,1,G,0.66666,False,0.0,False,0.0,70.0
0,95,9,L,2,G,0.66666,False,0.0,False,9.0,70.0
0,95,10,L,2,B,0.0,False,0.0,False,8.0,0.0
0,95,11,L,2,G,0.66666,False,0.0,False,3.0,70.0
0,95,12,L,2,G,0.66666,False,0.0,False,7.0,70.0
0,95,13,L,3,G,0.66666,False,0.0,False,1.0,70.0
0,95,14,L,3,G,0.66666,False,0.0,False,6.0,70.0
0,95,15,L,3,G,0.66666,False,0.0,False,2.0,70.0
0,95,16,L,3,G,0.52556,False,0.0,False,5.0,70.0
0,95,17,L,4,G,0.66666,False,0.0,False,5.0,70.0
0,95,18,L,4,G,0.66666,False,0.0,False,9.0,70.0
0,95,19,L,4,G,0.66666,False,0.0,False,8.0,70.0
0,95,20,L,4,G,0.66666,False,0.0,False,2.0,70.0
0,96,1,F,1,W,1.0,False,0.0,False,3.0,100.0
0,96,2,F,2,W,1.0,False,0.0,False,1.0,100.0
0,96,3,F,3,W,1.0,False,0.0,False,7.0,100.0
0,96,4,F,4,W,1.0,False,0.0,False,9.0,100.0
0,96,5,L,1,G,0.66666,False,0.0,True,5.0,70.0
0,96,6,L,1,B,0.10818,False,0.0,False,3.0,30.0
0,96,7,L,1,G,0.66666,False,0.0,True,10.0,70.0
0,96,8,L,1,G,0.66666,False,0.0,False,5.0,70.0
0,96,9,L,2,G,0.66666,False,0.0,False,1.0,70.0
0,96,10,L,2,B,0.0,False,0.0,False,8.0,0.0
0,96,11,L,2,G,0.66666,False,0.0,False,1.0,70.0
0,96,12,L,2,G,0.66666,False,0.0,False,5.0,70.0
0,96,13,L,3,G,0.66666,False,0.0,False,3.0,70.0
0,96,14,L,3,G,0.66666,False,0.0,False,1.0,70.0
0,96,15,L,3,G,0.66666,False,0.0,False,0.0,70.0
0,96,16,L,3,G,0.52703,False,0.0,False,7.0,70.0
0,96,17,L,4,G,0.66666,False,0.0,False,1.0,70.0
0,96,18,L,4,G,0.66666,False,0.0,False,1.0,70.0
0,96,19,L,4,G,0.66666,False,0.0,False,9.0,70.0
0,96,20,L,4,G,0.66666,False,0.0,False,9.0,70.0
0,97,1,F,1,W,1.0,False,0.0,False,6.0,100.0
0,97,2,F,2,W,1.0,False,0.0,False,10.0,100.0
0,97,3,F,3,W,1.0,False,0.0,False,8.0,100.0
0,97,4,F,4,W,1.0,False,0.0,False,2.0,100.0
0,97,5,L,1,G,0.66666,False,0.0,True,6.0,70.0
0,97,6,L,1,B,0.11394,False,0.0,False,1.0,30.0
0,97,7,L,1,G,0.66666,False,0.0,True,8.0,70.0
0,97,8,L,1,G,0.66666,False,0.0,False,2.0,70.0
0,97,9,L,2,G,0.66666,False,0.0,False,5.0,70.0
0,97,10,L,2,B,0.0,False,0.0,False,0.0,0.0
0,97,11,L,2,G,0.66666,False,0.0,False,9.0,70.0
0,97,12,L,2,G,0.66666,False,0.0,False,5.0,70.0
0,97,13,L,3,G,0.66666,False,0.0,False,8.0,70.0
0,97,14,L,3,G,0.66666,False,0.0,False,0.0,70.0
0,97,15,L,3,G,0.66666,False,0.0,False,7.0,70.0
0,97,16,L,3,G,0.52848,False,0.0,False,2.0,70.0
0,97,17,L,4,G,0.66666,False,0.0,False,1.0,70.0
0,97,18,L,4,G,0.66666,False,0.0,False,9.0,70.0
0,97,19,L,4,G,0.66666,False,0.0,False,8.0,70.0
0,97,20,L,4,G,0.66666,False,0.0,False,8.0,70.0
0,98,1,F,1,W,1.0,False,0.0,False,9.0,100.0
0,98,2,F,2,W,1.0,False,0.0,False,8.0,100.0
0,98,3,F,3,W,1.0,False,0.0,False,8.0,100.0
0,98,4,F,4,W,1.0,False,0.0,False,1.0,100.0
0,98,5,L,1,G,0.66666,False,0.0,True,10.0,70.0
0,98,6,L,1,B,0.1196,False,0.0,False,3.0,30.0
0,98,7,L,1,G,0.66666,False,0.0,True,4.0,70.0
0,98,8,L,1,G,0.66666,False,0.0,False,6.0,70.0
0,98,9,L,2,G,0.66666,False,0.0,False,1.0,70.0
0,98,10,L,2,B,0.0,False,0.0,False,5.0,0.0
0,98,11,L,2,G,0.66666,False,0.0,False,9.0,70.0
0,98,12,L,2,G,0.66666,False,0.0,False,9.0,70.0
0,98,13,L,3,G,0.66666,False,0.0,False,6.0,70.0
0,98,14,L,3,G,0.66666,False,0.0,False,8.0,70.0
0,98,15,L,3,G,0.66666,False,0.0,False,8.0,70.0
0,98,16,L,3,G,0.5299,False,0.0,False,5.0,70.0
0,98,17,L,4,G,0.66666,False,0.0,False,7.0,70.0
0,98,18,L,4,G,0.66666,False,0.0,False,10.0,70.0
0,98,19,L,4,G,0.66666,False,0.0,False,6.0,70.0
0,98,20,L,4,G,0.66666,False,0.0,False,4.0,70.0
0,99,1,F,1,W,1.0,False,0.0,False,6.0,100.0
0,99,2,F,2,W,1.0,False,0.0,False,3.0,100.0
0,99,3,F,3,W,1.0,False,0.0,False,4.0,100.0
0,99,4,F,4,W,1.0,False,0.0,False,2.0,100.0
0,99,5,L,1,G,0.66666,False,0.0,True,4.0,70.0
0,99,6,L,1,B,0.12515,False,0.0,False,4.0,30.0
0,99,7,L,1,G,0.66666,False,0.0,True,0.0,70.0
0,99,8,L,1,G,0.66666,False,0.0,False,8.0,70.0
0,99,9,L,2,G,0.66666,False,0.0,False,10.0,70.0
0,99,10,L,2,B,0.0,False,0.0,False,6.0,0.0
0,99,11,L,2,G,0.66666,False,0.0,False,6.0,70.0
0,99,12,L,2,G,0.66666,False,0.0,False,7.0,70.0
0,99,13,L,3,G,0.66666,False,0.0,False,8.0,70.0
0,99,14,L,3,G,0.66666,False,0.0,False,7.0,70.0
0,99,15,L,3,G,0.66666,False,0.0,False,5.0,70.0
0,99,16,L,3,G,0.53129,False,0.0,False,4.0,70.0
0,99,17,L,4,G,0.66666,False,0.0,False,10.0,70.0
0,99,18,L,4,G,0.66666,False,0.0,False,2.0,70.0
0,99,19,L,4,G,0.66666,False,0.0,False,10.0,70.0
0,99,20,L,4,G,0.66666,False,0.0,False,5.0,70.0
0,100,1,F,1,W,1.0,False,0.0,False,9.0,100.0
0,100,2,F,2,W,1.0,False,0.0,False,2.0,100.0
0,100,3,F,3,W,1.0,False,0.0,False,1.0,100.0
0,100,4,F,4,W,1.0,False,0.0,False,5.0,100.0
0,100,5,L,1,G,0.66666,False,0.0,True,7.0,70.0
0,100,6,L,1,B,0.13059,False,0.0,False,2.0,30.0
0,100,7,L,1,G,0.66666,False,0.0,True,7.0,70.0
0,100,8,L,1,G,0.66666,False,0.0,False,8.0,70.0
0,100,9,L,2,G,0.66666,False,0.0,False,9.0,70.0
0,100,10,L,2,B,0.0,False,0.0,False,10.0,0.0
0,100,11,L,2,G,0.66666,False,0.0,False,8.0,70.0
0,100,12,L,2,G,0.66666,False,0.0,False,2.0,70.0
0,100,13,L,3,G,0.66666,False,0.0,False,9.0,70.0
0,100,14,L,3,G,0.66666,False,0.0,False,6.0,70.0
0,100,15,L,3,G,0.66666,False,0.0,False,9.0,70.0
0,100,16,L,3,G,0.53265,False,0.0,False,5.0,70.0
0,100,17,L,4,G,0.66666,False,0.0,False,5.0,70.0
0,100,18,L,4,G,0.66666,False,0.0,False,6.0,70.0
0,100,19,L,4,G,0.66666,False,0.0,False,9.0,70.0
0,100,20,L,4,G,0.66666,False,0.0,False,0.0,70.0
